SST(K),DATE,SST(degC),CW(degC),DelT
301.372048838943,15/01/2008,28.372048838943,9,19.372048838943
301.658900240682,16/01/2008,28.658900240682,9,19.658900240682
301.608165108162,17/01/2008,28.608165108162,9,19.608165108162
301.590605714779,18/01/2008,28.590605714779,9,19.590605714779
301.565418060336,19/01/2008,28.565418060336,9,19.565418060336
301.58938231442,20/01/2008,28.58938231442,9,19.58938231442
301.388168937787,21/01/2008,28.388168937787,9,19.388168937787
301.44264623611,22/01/2008,28.44264623611,9,19.44264623611
301.281733106584,23/01/2008,28.281733106584,9,19.281733106584
301.250212556168,24/01/2008,28.250212556168,9,19.250212556168
300.921621612781,25/01/2008,27.921621612781,9,18.921621612781
300.965304202057,26/01/2008,27.965304202057,9,18.965304202057
300.771215333394,27/01/2008,27.771215333394,9,18.771215333394
300.815905428848,28/01/2008,27.815905428848,9,18.815905428848
301.018342205841,29/01/2008,28.018342205841,9,19.018342205841
301.223873466093,30/01/2008,28.223873466093,9,19.223873466093
300.984590748887,31/01/2008,27.984590748887,9,18.984590748887
300.811011827414,01/02/2008,27.811011827414,9,18.811011827414
300.838862176755,02/02/2008,27.838862176755,9,18.838862176755
300.9013995245,03/02/2008,27.9013995245,9,18.9013995245
300.935798663996,04/02/2008,27.935798663996,9,18.935798663996
301.171411180125,05/02/2008,28.171411180125,9,19.171411180125
301.145719772594,06/02/2008,28.145719772594,9,19.145719772594
301.035613740316,07/02/2008,28.035613740316,9,19.035613740316
300.918455164794,08/02/2008,27.918455164794,9,18.918455164794
300.659454112396,09/02/2008,27.659454112396,9,18.659454112396
300.728540250296,10/02/2008,27.728540250296,9,18.728540250296
300.765386190509,11/02/2008,27.765386190509,9,18.765386190509
300.6850735552,12/02/2008,27.6850735552,9,18.6850735552
300.747323044037,13/02/2008,27.747323044037,9,18.747323044037
301.051014191889,14/02/2008,28.051014191889,9,19.051014191889
301.107146678933,15/02/2008,28.107146678933,9,19.107146678933
301.138883123531,16/02/2008,28.138883123531,9,19.138883123531
301.252227568523,17/02/2008,28.252227568523,9,19.252227568523
301.267124267008,18/02/2008,28.267124267008,9,19.267124267008
301.127656626122,19/02/2008,28.127656626122,9,19.127656626122
301.658900240682,20/02/2008,28.658900240682,9,19.658900240682
301.65774880505,21/02/2008,28.65774880505,9,19.65774880505
301.451641826982,22/02/2008,28.451641826982,9,19.451641826982
301.246614319819,23/02/2008,28.246614319819,9,19.246614319819
301.234380316232,24/02/2008,28.234380316232,9,19.234380316232
301.346429396139,25/02/2008,28.346429396139,9,19.346429396139
301.252947215793,26/02/2008,28.252947215793,9,19.252947215793
301.412564980233,27/02/2008,28.412564980233,9,19.412564980233
301.478268775965,28/02/2008,28.478268775965,9,19.478268775965
301.877457116518,29/02/2008,28.877457116518,9,19.877457116518
301.613490497958,01/03/2008,28.613490497958,9,19.613490497958
301.632345256427,02/03/2008,28.632345256427,9,19.632345256427
301.539582723351,03/03/2008,28.539582723351,9,19.539582723351
301.598665764201,04/03/2008,28.598665764201,9,19.598665764201
301.594995563125,05/03/2008,28.594995563125,9,19.594995563125
301.720933835338,06/03/2008,28.720933835338,9,19.720933835338
301.753893680295,07/03/2008,28.753893680295,9,19.753893680295
301.608381002343,08/03/2008,28.608381002343,9,19.608381002343
301.691140438369,09/03/2008,28.691140438369,9,19.691140438369
301.736838040001,10/03/2008,28.736838040001,9,19.736838040001
302.241454705578,11/03/2008,29.241454705578,9,20.241454705578
302.281035305417,12/03/2008,29.281035305417,9,20.281035305417
302.242894000118,13/03/2008,29.242894000118,9,20.242894000118
302.148908066683,14/03/2008,29.148908066683,9,20.148908066683
301.849390872996,15/03/2008,28.849390872996,9,19.849390872996
301.849606767177,16/03/2008,28.849606767177,9,19.849606767177
301.935316757009,17/03/2008,28.935316757009,9,19.935316757009
301.937475698818,18/03/2008,28.937475698818,9,19.937475698818
301.961439952903,19/03/2008,28.961439952903,9,19.961439952903
301.964822295071,20/03/2008,28.964822295071,9,19.964822295071
301.91408716255,21/03/2008,28.91408716255,9,19.91408716255
301.74734489014,22/03/2008,28.74734489014,9,19.74734489014
301.96316710635,23/03/2008,28.96316710635,9,19.96316710635
301.965110153978,24/03/2008,28.965110153978,9,19.965110153978
302.097885075255,25/03/2008,29.097885075255,9,20.097885075255
302.128182225313,26/03/2008,29.128182225313,9,20.128182225313
302.018076193035,27/03/2008,29.018076193035,9,20.018076193035
302.027359642815,28/03/2008,29.027359642815,9,20.027359642815
301.889187367015,29/03/2008,28.889187367015,9,19.889187367015
302.023401582832,30/03/2008,29.023401582832,9,20.023401582832
302.007785237077,31/03/2008,29.007785237077,9,20.007785237077
302.147468772144,01/04/2008,29.147468772144,9,20.147468772144
302.079821928783,02/04/2008,29.079821928783,9,20.079821928783
302.036139339507,03/04/2008,29.036139339507,9,20.036139339507
302.149411819772,04/04/2008,29.149411819772,9,20.149411819772
302.114724821368,05/04/2008,29.114724821368,9,20.114724821368
302.247571707372,06/04/2008,29.247571707372,9,20.247571707372
302.137681569274,07/04/2008,29.137681569274,9,20.137681569274
302.272183643999,08/04/2008,29.272183643999,9,20.272183643999
302.364226529805,09/04/2008,29.364226529805,9,20.364226529805
302.459507828325,10/04/2008,29.459507828325,9,20.459507828325
302.54492995925,11/04/2008,29.54492995925,9,20.54492995925
302.725561423967,12/04/2008,29.725561423967,9,20.725561423967
302.582783405641,13/04/2008,29.582783405641,9,20.582783405641
302.631359596351,14/04/2008,29.631359596351,9,20.631359596351
302.824944711925,15/04/2008,29.824944711925,9,20.824944711925
303.227803253555,16/04/2008,30.227803253555,9,21.227803253555
303.036592973971,17/04/2008,30.036592973971,9,21.036592973971
302.880141657518,18/04/2008,29.880141657518,9,20.880141657518
302.822785770116,19/04/2008,29.822785770116,9,20.822785770116
302.687276189214,20/04/2008,29.687276189214,9,20.687276189214
302.919434398449,21/04/2008,29.919434398449,9,20.919434398449
302.946277241612,22/04/2008,29.946277241612,9,20.946277241612
302.615959144778,23/04/2008,29.615959144778,9,20.615959144778
302.788818418982,24/04/2008,29.788818418982,9,20.788818418982
302.877191103712,25/04/2008,29.877191103712,9,20.877191103712
303.23291274917,26/04/2008,30.23291274917,9,21.23291274917
303.213842096521,27/04/2008,30.213842096521,9,21.213842096521
303.032706878714,28/04/2008,30.032706878714,9,21.032706878714
302.876687350623,29/04/2008,29.876687350623,9,20.876687350623
302.871793749189,30/04/2008,29.871793749189,9,20.871793749189
302.928214095141,01/05/2008,29.928214095141,9,20.928214095141
302.961389834278,02/05/2008,29.961389834278,9,20.961389834278
302.865244959034,03/05/2008,29.865244959034,9,20.865244959034
302.874744302995,04/05/2008,29.874744302995,9,20.874744302995
302.990967337066,05/05/2008,29.990967337066,9,20.990967337066
303.078116621438,06/05/2008,30.078116621438,9,21.078116621438
302.799541163302,07/05/2008,29.799541163302,9,20.799541163302
302.924543894065,08/05/2008,29.924543894065,9,20.924543894065
302.856969015431,09/05/2008,29.856969015431,9,20.856969015431
302.808608718901,10/05/2008,29.808608718901,9,20.808608718901
302.826671865373,11/05/2008,29.826671865373,9,20.826671865373
302.880141657518,12/05/2008,29.880141657518,9,20.880141657518
302.913101502475,13/05/2008,29.913101502475,9,20.913101502475
303.198009856585,14/05/2008,30.198009856585,9,21.198009856585
303.155046914579,15/05/2008,30.155046914579,9,21.155046914579
303.192108748973,16/05/2008,30.192108748973,9,21.192108748973
303.353237772679,17/05/2008,30.353237772679,9,21.353237772679
303.345681476347,18/05/2008,30.345681476347,9,21.345681476347
303.442114210499,19/05/2008,30.442114210499,9,21.442114210499
303.428440912373,20/05/2008,30.428440912373,9,21.428440912373
303.242412093132,21/05/2008,30.242412093132,9,21.242412093132
302.907704147951,22/05/2008,29.907704147951,9,20.907704147951
302.688499589573,23/05/2008,29.688499589573,9,20.688499589573
303.08689631813,24/05/2008,30.08689631813,9,21.08689631813
303.018529827499,25/05/2008,30.018529827499,9,21.018529827499
302.873808761544,26/05/2008,29.873808761544,9,20.873808761544
302.742185275899,27/05/2008,29.742185275899,9,20.742185275899
302.800548669479,28/05/2008,29.800548669479,9,20.800548669479
302.804722623644,29/05/2008,29.804722623644,9,20.804722623644
302.699006439712,30/05/2008,29.699006439712,9,20.699006439712
303.007591188999,31/05/2008,30.007591188999,9,21.007591188999
302.93800129801,01/06/2008,29.93800129801,9,20.93800129801
302.975566885493,02/06/2008,29.975566885493,9,20.975566885493
302.948508148149,03/06/2008,29.948508148149,9,20.948508148149
302.678712386704,04/06/2008,29.678712386704,9,20.678712386704
302.772698320139,05/06/2008,29.772698320139,9,20.772698320139
302.748014418785,06/06/2008,29.748014418785,9,20.748014418785
302.776872274303,07/06/2008,29.776872274303,9,20.776872274303
302.675545938717,08/06/2008,29.675545938717,9,20.675545938717
302.553709655941,09/06/2008,29.553709655941,9,20.553709655941
302.291758049737,10/06/2008,29.291758049737,9,20.291758049737
301.986555642618,11/06/2008,28.986555642618,9,19.986555642618
301.830823973435,12/06/2008,28.830823973435,9,19.830823973435
301.931862450114,13/06/2008,28.931862450114,9,19.931862450114
301.838164375587,14/06/2008,28.838164375587,9,19.838164375587
301.71971043498,15/06/2008,28.71971043498,9,19.71971043498
301.659691852679,16/06/2008,28.659691852679,9,19.659691852679
301.821036770566,17/06/2008,28.821036770566,9,19.821036770566
301.527564613945,18/06/2008,28.527564613945,9,19.527564613945
301.94625539551,19/06/2008,28.94625539551,9,19.94625539551
301.984828489171,20/06/2008,28.984828489171,9,19.984828489171
301.902356912053,21/06/2008,28.902356912053,9,19.902356912053
302.222168158748,22/06/2008,29.222168158748,9,20.222168158748
301.789516220149,23/06/2008,28.789516220149,9,19.789516220149
301.907250513487,24/06/2008,28.907250513487,9,19.907250513487
301.932150309022,25/06/2008,28.932150309022,9,19.932150309022
301.86788580783,26/06/2008,28.86788580783,9,19.86788580783
302.028295184266,27/06/2008,29.028295184266,9,20.028295184266
301.941649652983,28/06/2008,28.941649652983,9,19.941649652983
302.006561836718,29/06/2008,29.006561836718,9,20.006561836718
301.93481300392,30/06/2008,28.93481300392,9,19.93481300392
301.967053201607,01/07/2008,28.967053201607,9,19.967053201607
301.772244685674,02/07/2008,28.772244685674,9,19.772244685674
301.745113983603,03/07/2008,28.745113983603,9,19.745113983603
301.634504198236,04/07/2008,28.634504198236,9,19.634504198236
301.626732007723,05/07/2008,28.626732007723,9,19.626732007723
301.703374441955,06/07/2008,28.703374441955,9,19.703374441955
301.807867225529,07/07/2008,28.807867225529,9,19.807867225529
301.664297595206,08/07/2008,28.664297595206,9,19.664297595206
301.537567710995,09/07/2008,28.537567710995,9,19.537567710995
301.672573538808,10/07/2008,28.672573538808,9,19.672573538808
301.225600619541,11/07/2008,28.225600619541,9,19.225600619541
301.615937298676,12/07/2008,28.615937298676,9,19.615937298676
301.604998660175,13/07/2008,28.604998660175,9,19.604998660175
301.735110886553,14/07/2008,28.735110886553,9,19.735110886553
301.60082470601,15/07/2008,28.60082470601,9,19.60082470601
301.612770850689,16/07/2008,28.612770850689,9,19.612770850689
301.62083090011,17/07/2008,28.62083090011,9,19.62083090011
301.576428663564,18/07/2008,28.576428663564,9,19.576428663564
301.458982229134,19/07/2008,28.458982229134,9,19.458982229134
301.063967842745,20/07/2008,28.063967842745,9,19.063967842745
301.27683950515,21/07/2008,28.27683950515,9,19.27683950515
301.332756098013,22/07/2008,28.332756098013,9,19.332756098013
301.272737515712,23/07/2008,28.272737515712,9,19.272737515712
301.188754679327,24/07/2008,28.188754679327,9,19.188754679327
301.290512803276,25/07/2008,28.290512803276,9,19.290512803276
301.196742764022,26/07/2008,28.196742764022,9,19.196742764022
301.021004900739,27/07/2008,28.021004900739,9,19.021004900739
301.126936978852,28/07/2008,28.126936978852,9,19.126936978852
301.25611366378,29/07/2008,28.25611366378,9,19.25611366378
300.980992512539,30/07/2008,27.980992512539,9,18.980992512539
301.313253657001,31/07/2008,28.313253657001,9,19.313253657001
301.336930052177,01/08/2008,28.336930052177,9,19.336930052177
301.173354227754,02/08/2008,28.173354227754,9,19.173354227754
301.129887532658,03/08/2008,28.129887532658,9,19.129887532658
301.066126784555,04/08/2008,28.066126784555,9,19.066126784555
301.065910890374,05/08/2008,28.065910890374,9,19.065910890374
301.109377585469,06/08/2008,28.109377585469,9,19.109377585469
301.030288350519,07/08/2008,28.030288350519,9,19.030288350519
300.848145626535,08/08/2008,27.848145626535,9,18.848145626535
301.052525451156,09/08/2008,28.052525451156,9,19.052525451156
301.076921493602,10/08/2008,28.076921493602,9,19.076921493602
301.030792103608,11/08/2008,28.030792103608,9,19.030792103608
300.966311708235,12/08/2008,27.966311708235,9,18.966311708235
301.035397846135,13/08/2008,28.035397846135,9,19.035397846135
300.934791157818,14/08/2008,27.934791157818,9,18.934791157818
300.494870781794,15/08/2008,27.494870781794,9,18.494870781794
300.591087621765,16/08/2008,27.591087621765,9,18.591087621765
300.643765801914,17/08/2008,27.643765801914,9,18.643765801914
300.564244778602,18/08/2008,27.564244778602,9,18.564244778602
300.627213914709,19/08/2008,27.627213914709,9,18.627213914709
301.087860132103,20/08/2008,28.087860132103,9,19.087860132103
301.105491490212,21/08/2008,28.105491490212,9,19.105491490212
301.605502413264,22/08/2008,28.605502413264,9,19.605502413264
301.221426665376,23/08/2008,28.221426665376,9,19.221426665376
301.087428343741,24/08/2008,28.087428343741,9,19.087428343741
300.964872413695,25/08/2008,27.964872413695,9,18.964872413695
301.180694629906,26/08/2008,28.180694629906,9,19.180694629906
301.10793829093,27/08/2008,28.10793829093,9,19.10793829093
301.226536160991,28/08/2008,28.226536160991,9,19.226536160991
301.139170982439,29/08/2008,28.139170982439,9,19.139170982439
301.197534376019,30/08/2008,28.197534376019,9,19.197534376019
300.81252308668,31/08/2008,27.81252308668,9,18.81252308668
300.61814635911,01/09/2008,27.61814635911,9,18.61814635911
300.71580249362,02/09/2008,27.71580249362,9,18.71580249362
300.542727325235,03/09/2008,27.542727325235,9,18.542727325235
300.265159373277,04/09/2008,27.265159373277,9,18.265159373277
300.69507665225,05/09/2008,27.69507665225,9,18.69507665225
300.821806536461,06/09/2008,27.821806536461,9,18.821806536461
301.076201846332,07/09/2008,28.076201846332,9,19.076201846332
301.136220428633,08/09/2008,28.136220428633,9,19.136220428633
301.110816880009,09/09/2008,28.110816880009,9,19.110816880009
300.975811052196,10/09/2008,27.975811052196,9,18.975811052196
300.622320313274,11/09/2008,27.622320313274,9,18.622320313274
300.679172447588,12/09/2008,27.679172447588,9,18.679172447588
300.866208773007,13/09/2008,27.866208773007,9,18.866208773007
300.608647015148,14/09/2008,27.608647015148,9,18.608647015148
300.967751002774,15/09/2008,27.967751002774,9,18.967751002774
300.715586599439,16/09/2008,27.715586599439,9,18.715586599439
301.065910890374,17/09/2008,28.065910890374,9,19.065910890374
301.12722483776,18/09/2008,28.12722483776,9,19.12722483776
301.13722793481,19/09/2008,28.13722793481,9,19.13722793481
301.102325042225,20/09/2008,28.102325042225,9,19.102325042225
301.681137341319,21/09/2008,28.681137341319,9,19.681137341319
301.711434491377,22/09/2008,28.711434491377,9,19.711434491377
301.689701143829,23/09/2008,28.689701143829,9,19.689701143829
301.604710801267,24/09/2008,28.604710801267,9,19.604710801267
301.613778356866,25/09/2008,28.613778356866,9,19.613778356866
301.477045375606,26/09/2008,28.477045375606,9,19.477045375606
301.727770484401,27/09/2008,28.727770484401,9,19.727770484401
301.822979818195,28/09/2008,28.822979818195,9,19.822979818195
302.133579579837,29/09/2008,29.133579579837,9,20.133579579837
302.090544673103,30/09/2008,29.090544673103,9,20.090544673103
302.11206212647,01/10/2008,29.11206212647,9,20.11206212647
302.194101915226,02/10/2008,29.194101915226,9,20.194101915226
302.348394289869,03/10/2008,29.348394289869,9,20.348394289869
302.087378225116,04/10/2008,29.087378225116,9,20.087378225116
302.156032574654,05/10/2008,29.156032574654,9,20.156032574654
302.323206635427,06/10/2008,29.323206635427,9,20.323206635427
302.452887073443,07/10/2008,29.452887073443,9,20.452887073443
302.481457070054,08/10/2008,29.481457070054,9,20.481457070054
302.549319807595,09/10/2008,29.549319807595,9,20.549319807595
302.433600526613,10/10/2008,29.433600526613,9,20.433600526613
302.285856942125,11/10/2008,29.285856942125,9,20.285856942125
302.199427305023,12/10/2008,29.199427305023,9,20.199427305023
302.397977986758,13/10/2008,29.397977986758,9,20.397977986758
302.351560737857,14/10/2008,29.351560737857,9,20.351560737857
302.266858254202,15/10/2008,29.266858254202,9,20.266858254202
302.375021238852,16/10/2008,29.375021238852,9,20.375021238852
302.029806443533,17/10/2008,29.029806443533,9,20.029806443533
302.66165674641,18/10/2008,29.66165674641,9,20.66165674641
302.483400117682,19/10/2008,29.483400117682,9,20.483400117682
302.450224378545,20/10/2008,29.450224378545,9,20.450224378545
302.146965019055,21/10/2008,29.146965019055,9,20.146965019055
302.08298837677,22/10/2008,29.08298837677,9,20.08298837677
301.652135556346,23/10/2008,28.652135556346,9,19.652135556346
301.593052515496,24/10/2008,28.593052515496,9,19.593052515496
301.357655893547,25/10/2008,28.357655893547,9,19.357655893547
301.343478842333,26/10/2008,28.343478842333,9,19.343478842333
301.539798617532,27/10/2008,28.539798617532,9,19.539798617532
301.623565559735,28/10/2008,28.623565559735,9,19.623565559735
301.781959923817,29/10/2008,28.781959923817,9,19.781959923817
301.819093722938,30/10/2008,28.819093722938,9,19.819093722938
301.838596163949,31/10/2008,28.838596163949,9,19.838596163949
301.899622252427,01/11/2008,28.899622252427,9,19.899622252427
301.906746760398,02/11/2008,28.906746760398,9,19.906746760398
302.149195925591,03/11/2008,29.149195925591,9,20.149195925591
302.0222501472,04/11/2008,29.0222501472,9,20.0222501472
302.057153039785,05/11/2008,29.057153039785,9,20.057153039785
302.174815368396,06/11/2008,29.174815368396,9,20.174815368396
302.123288623879,07/11/2008,29.123288623879,9,20.123288623879
302.065428983387,08/11/2008,29.065428983387,9,20.065428983387
302.124512024237,09/11/2008,29.124512024237,9,20.124512024237
302.090544673103,10/11/2008,29.090544673103,9,20.090544673103
301.930639049755,11/11/2008,28.930639049755,9,19.930639049755
302.084499636037,12/11/2008,29.084499636037,9,20.084499636037
302.088385731294,13/11/2008,29.088385731294,9,20.088385731294
302.084931424399,14/11/2008,29.084931424399,9,20.084931424399
302.272183643999,15/11/2008,29.272183643999,9,20.272183643999
301.681137341319,16/11/2008,28.681137341319,9,19.681137341319
302.045422789287,17/11/2008,29.045422789287,9,20.045422789287
301.994111938951,18/11/2008,28.994111938951,9,19.994111938951
302.047869590004,19/11/2008,29.047869590004,9,20.047869590004
302.099828122883,20/11/2008,29.099828122883,9,20.099828122883
302.064709336118,21/11/2008,29.064709336118,9,20.064709336118
302.235121809604,22/11/2008,29.235121809604,9,20.235121809604
302.258510345873,23/11/2008,29.258510345873,9,20.258510345873
302.053986591798,24/11/2008,29.053986591798,9,20.053986591798
302.08133318805,25/11/2008,29.08133318805,9,20.08133318805
302.051971579442,26/11/2008,29.051971579442,9,20.051971579442
302.031029843891,27/11/2008,29.031029843891,9,20.031029843891
302.093279332728,28/11/2008,29.093279332728,9,20.093279332728
302.097381322166,29/11/2008,29.097381322166,9,20.097381322166
302.160638317181,30/11/2008,29.160638317181,9,20.160638317181
302.488005860209,01/12/2008,29.488005860209,9,20.488005860209
302.434536068064,02/12/2008,29.434536068064,9,20.434536068064
302.224830853646,03/12/2008,29.224830853646,9,20.224830853646
302.478290622067,04/12/2008,29.478290622067,9,20.478290622067
302.200938564289,05/12/2008,29.200938564289,9,20.200938564289
302.379914840286,06/12/2008,29.379914840286,9,20.379914840286
302.648918989734,07/12/2008,29.648918989734,9,20.648918989734
302.56421650608,08/12/2008,29.56421650608,9,20.56421650608
302.449432766548,09/12/2008,29.449432766548,9,20.449432766548
302.403303376555,10/12/2008,29.403303376555,9,20.403303376555
302.202377858829,11/12/2008,29.202377858829,9,20.202377858829
302.083995882948,12/12/2008,29.083995882948,9,20.083995882948
302.228501054722,13/12/2008,29.228501054722,9,20.228501054722
302.301761146787,14/12/2008,29.301761146787,9,20.301761146787
302.321263587798,15/12/2008,29.321263587798,9,20.321263587798
302.540036357815,16/12/2008,29.540036357815,9,20.540036357815
302.419207581217,17/12/2008,29.419207581217,9,20.419207581217
302.367177083611,18/12/2008,29.367177083611,9,20.367177083611
302.648918989734,19/12/2008,29.648918989734,9,20.648918989734
302.522980717521,20/12/2008,29.522980717521,9,20.522980717521
302.399633175479,21/12/2008,29.399633175479,9,20.399633175479
302.098892581433,22/12/2008,29.098892581433,9,20.098892581433
302.129405625672,23/12/2008,29.129405625672,9,20.129405625672
302.156248468835,24/12/2008,29.156248468835,9,20.156248468835
302.178485569472,25/12/2008,29.178485569472,9,20.178485569472
302.316154092183,26/12/2008,29.316154092183,9,20.316154092183
302.367464942519,27/12/2008,29.367464942519,9,20.367464942519
302.287368201391,28/12/2008,29.287368201391,9,20.287368201391
302.119402528622,29/12/2008,29.119402528622,9,20.119402528622
301.981230252822,30/12/2008,28.981230252822,9,19.981230252822
301.982885441542,31/12/2008,28.982885441542,9,19.982885441542
302.21878581658,01/01/2009,29.21878581658,9,20.21878581658
302.012462944331,02/01/2009,29.012462944331,9,20.012462944331
302.021746394111,03/01/2009,29.021746394111,9,20.021746394111
302.008073095985,04/01/2009,29.008073095985,9,20.008073095985
302.056649286696,05/01/2009,29.056649286696,9,20.056649286696
302.002459847281,06/01/2009,29.002459847281,9,20.002459847281
301.986843501526,07/01/2009,28.986843501526,9,19.986843501526
301.941145899894,08/01/2009,28.941145899894,9,19.941145899894
301.890122908466,09/01/2009,28.890122908466,9,19.890122908466
301.758067634459,10/01/2009,28.758067634459,9,19.758067634459
301.876737469248,11/01/2009,28.876737469248,9,19.876737469248
301.725107789503,12/01/2009,28.725107789503,9,19.725107789503
301.88645270739,13/01/2009,28.88645270739,9,19.88645270739
301.861552911855,14/01/2009,28.861552911855,9,19.861552911855
301.848887119907,15/01/2009,28.848887119907,9,19.848887119907
301.841762611936,16/01/2009,28.841762611936,9,19.841762611936
301.771237179497,17/01/2009,28.771237179497,9,19.771237179497
301.740508241077,18/01/2009,28.740508241077,9,19.740508241077
301.690204896918,19/01/2009,28.690204896918,9,19.690204896918
301.408175131887,20/01/2009,28.408175131887,9,19.408175131887
301.416019287128,21/01/2009,28.416019287128,9,19.416019287128
301.597442363842,22/01/2009,28.597442363842,9,19.597442363842
301.585712113344,23/01/2009,28.585712113344,9,19.585712113344
301.850110520266,24/01/2009,28.850110520266,9,19.850110520266
301.754613327564,25/01/2009,28.754613327564,9,19.754613327564
301.803693271364,26/01/2009,28.803693271364,9,19.803693271364
301.386009995977,27/01/2009,28.386009995977,9,19.386009995977
301.405296542808,28/01/2009,28.405296542808,9,19.405296542808
301.539582723351,29/01/2009,28.539582723351,9,19.539582723351
301.496547816617,30/01/2009,28.496547816617,9,19.496547816617
301.615505510314,31/01/2009,28.615505510314,9,19.615505510314
301.798367881568,01/02/2009,28.798367881568,9,19.798367881568
301.719998293887,02/02/2009,28.719998293887,9,19.719998293887
301.652135556346,03/02/2009,28.652135556346,9,19.652135556346
301.601832212188,04/02/2009,28.601832212188,9,19.601832212188
301.597658258023,05/02/2009,28.597658258023,9,19.597658258023
301.589814102782,06/02/2009,28.589814102782,9,19.589814102782
301.423863442368,07/02/2009,28.423863442368,9,19.423863442368
301.479708070504,08/02/2009,28.479708070504,9,19.479708070504
301.406232084258,09/02/2009,28.406232084258,9,19.406232084258
301.40356938936,10/02/2009,28.40356938936,9,19.40356938936
301.662354547577,11/02/2009,28.662354547577,9,19.662354547577
301.506119125305,12/02/2009,28.506119125305,9,19.506119125305
301.535624663367,13/02/2009,28.535624663367,9,19.535624663367
301.474382680708,14/02/2009,28.474382680708,9,19.474382680708
301.36521218988,15/02/2009,28.36521218988,9,19.36521218988
301.487552225745,16/02/2009,28.487552225745,9,19.487552225745
301.613490497958,17/02/2009,28.613490497958,9,19.613490497958
301.360318588446,18/02/2009,28.360318588446,9,19.360318588446
301.541237912071,19/02/2009,28.541237912071,9,19.541237912071
301.805420424812,20/02/2009,28.805420424812,9,19.805420424812
301.797576269571,21/02/2009,28.797576269571,9,19.797576269571
301.84572067192,22/02/2009,28.84572067192,9,19.84572067192
301.933589603562,23/02/2009,28.933589603562,9,19.933589603562
301.928696002127,24/02/2009,28.928696002127,9,19.928696002127
301.837660622498,25/02/2009,28.837660622498,9,19.837660622498
301.99461569204,26/02/2009,28.99461569204,9,19.99461569204
302.108176031213,27/02/2009,29.108176031213,9,20.108176031213
302.185538112716,28/02/2009,29.185538112716,9,20.185538112716
302.172872320767,01/03/2009,29.172872320767,9,20.172872320767
302.15113897322,02/03/2009,29.15113897322,9,20.15113897322
302.136458168916,03/03/2009,29.136458168916,9,20.136458168916
302.161357964451,04/03/2009,29.161357964451,9,20.161357964451
302.056145533607,05/03/2009,29.056145533607,9,20.056145533607
302.098892581433,06/03/2009,29.098892581433,9,20.098892581433
301.774187733303,07/03/2009,28.774187733303,9,19.774187733303
301.623997348097,08/03/2009,28.623997348097,9,19.623997348097
301.610611908879,09/03/2009,28.610611908879,9,19.610611908879
302.098172934163,10/03/2009,29.098172934163,9,20.098172934163
302.497793063078,11/03/2009,29.497793063078,9,20.497793063078
302.660145487143,12/03/2009,29.660145487143,9,20.660145487143
302.75931288092,13/03/2009,29.75931288092,9,20.75931288092
302.754851067848,14/03/2009,29.754851067848,9,20.754851067848
302.738011321735,15/03/2009,29.738011321735,9,20.738011321735
302.805658165095,16/03/2009,29.805658165095,9,20.805658165095
302.845958412203,17/03/2009,29.845958412203,9,20.845958412203
302.552702149763,18/03/2009,29.552702149763,9,20.552702149763
302.650142390093,19/03/2009,29.650142390093,9,20.650142390093
302.645032894478,20/03/2009,29.645032894478,9,20.645032894478
302.625962241828,21/03/2009,29.625962241828,9,20.625962241828
302.435543574241,22/03/2009,29.435543574241,9,20.435543574241
302.429930325537,23/03/2009,29.429930325537,9,20.429930325537
302.52657895387,24/03/2009,29.52657895387,9,20.52657895387
302.735132732655,25/03/2009,29.735132732655,9,20.735132732655
302.659641734054,26/03/2009,29.659641734054,9,20.659641734054
303.085169164682,27/03/2009,30.085169164682,9,21.085169164682
303.030260077997,28/03/2009,30.030260077997,9,21.030260077997
302.938720945279,29/03/2009,29.938720945279,9,20.938720945279
303.202615599112,30/03/2009,30.202615599112,9,21.202615599112
303.46996455984,31/03/2009,30.46996455984,9,21.46996455984
303.384254570007,01/04/2009,30.384254570007,9,21.384254570007
303.346688982524,02/04/2009,30.346688982524,9,21.346688982524
303.406275776463,03/04/2009,30.406275776463,9,21.406275776463
303.436788820702,04/04/2009,30.436788820702,9,21.436788820702
303.487523953223,05/04/2009,30.487523953223,9,21.487523953223
303.552220242777,06/04/2009,30.552220242777,9,21.552220242777
303.474138514004,07/04/2009,30.474138514004,9,21.474138514004
303.516093949833,08/04/2009,30.516093949833,9,21.516093949833
303.477520856172,09/04/2009,30.477520856172,9,21.477520856172
303.20362310529,10/04/2009,30.20362310529,9,21.20362310529
303.212402801981,11/04/2009,30.212402801981,9,21.212402801981
303.236798844427,12/04/2009,30.236798844427,9,21.236798844427
303.189661948256,13/04/2009,30.189661948256,9,21.189661948256
303.23507169098,14/04/2009,30.23507169098,9,21.23507169098
302.848908966009,15/04/2009,29.848908966009,9,20.848908966009
302.908423795221,16/04/2009,29.908423795221,9,20.908423795221
302.993917890873,17/04/2009,29.993917890873,9,20.993917890873
302.837898362782,18/04/2009,29.837898362782,9,20.837898362782
302.885467047315,19/04/2009,29.885467047315,9,20.885467047315
302.924327999884,20/04/2009,29.924327999884,9,20.924327999884
302.903314299606,21/04/2009,29.903314299606,9,20.903314299606
303.108413771496,22/04/2009,30.108413771496,9,21.108413771496
303.098410674446,23/04/2009,30.098410674446,9,21.098410674446
