Timestamp,SST(K),CW(K),DelT
15-7-2015 10:30 AM,302.013684444705,282,20.0136844447049
15-7-2015 4:30 PM,302.013684444705,282,20.0136844447049
15-7-2015 10:30 PM,302.013684444705,282,20.0136844447049
16-7-2015 4:30 AM,302.03172542841,282,20.0317254284101
16-7-2015 10:30 AM,302.03172542841,282,20.0317254284101
16-7-2015 4:30 PM,302.03172542841,282,20.0317254284101
16-7-2015 10:30 PM,302.03172542841,282,20.0317254284101
17-7-2015 4:30 AM,302.046633772685,282,20.0466337726854
17-7-2015 10:30 AM,302.046633772685,282,20.0466337726854
17-7-2015 4:30 PM,302.046633772685,282,20.0466337726854
17-7-2015 10:30 PM,302.046633772685,282,20.0466337726854
18-7-2015 4:30 AM,302.087660026425,282,20.0876600264252
18-7-2015 10:30 AM,302.087660026425,282,20.0876600264252
18-7-2015 4:30 PM,302.087660026425,282,20.0876600264252
18-7-2015 10:30 PM,302.087660026425,282,20.0876600264252
19-7-2015 4:30 AM,302.013420246199,282,20.0134202461987
19-7-2015 10:30 AM,302.013420246199,282,20.0134202461987
19-7-2015 4:30 PM,302.013420246199,282,20.0134202461987
19-7-2015 10:30 PM,302.013420246199,282,20.0134202461987
20-7-2015 4:30 AM,301.907703101097,282,19.9077031010975
20-7-2015 10:30 AM,301.907703101097,282,19.9077031010975
20-7-2015 4:30 PM,301.907703101097,282,19.9077031010975
20-7-2015 10:30 PM,301.907703101097,282,19.9077031010975
21-7-2015 4:30 AM,301.90136233695,282,19.90136233695
21-7-2015 10:30 AM,301.90136233695,282,19.90136233695
21-7-2015 4:30 PM,301.90136233695,282,19.90136233695
21-7-2015 10:30 PM,301.90136233695,282,19.90136233695
22-7-2015 4:30 AM,301.804439227839,282,19.8044392278389
22-7-2015 10:30 AM,301.804439227839,282,19.8044392278389
22-7-2015 4:30 PM,301.804439227839,282,19.8044392278389
22-7-2015 10:30 PM,301.804439227839,282,19.8044392278389
23-7-2015 4:30 AM,301.684832789843,282,19.6848327898433
23-7-2015 10:30 AM,301.684832789843,282,19.6848327898433
23-7-2015 4:30 PM,301.684832789843,282,19.6848327898433
23-7-2015 10:30 PM,301.684832789843,282,19.6848327898433
24-7-2015 4:30 AM,301.661621063946,282,19.6616210639463
24-7-2015 10:30 AM,301.661621063946,282,19.6616210639463
24-7-2015 4:30 PM,301.661621063946,282,19.6616210639463
24-7-2015 10:30 PM,301.661621063946,282,19.6616210639463
25-7-2015 4:30 AM,301.588362592457,282,19.588362592457
25-7-2015 10:30 AM,301.588362592457,282,19.588362592457
25-7-2015 4:30 PM,301.588362592457,282,19.588362592457
25-7-2015 10:30 PM,301.588362592457,282,19.588362592457
26-7-2015 4:30 AM,301.511971481538,282,19.5119714815377
26-7-2015 10:30 AM,301.511971481538,282,19.5119714815377
26-7-2015 4:30 PM,301.511971481538,282,19.5119714815377
26-7-2015 10:30 PM,301.511971481538,282,19.5119714815377
27-7-2015 4:30 AM,301.601308319258,282,19.6013083192581
27-7-2015 10:30 AM,301.601308319258,282,19.6013083192581
27-7-2015 4:30 PM,301.601308319258,282,19.6013083192581
27-7-2015 10:30 PM,301.601308319258,282,19.6013083192581
28-7-2015 4:30 AM,301.894530918434,282,19.894530918434
28-7-2015 10:30 AM,301.894530918434,282,19.894530918434
28-7-2015 4:30 PM,301.894530918434,282,19.894530918434
28-7-2015 10:30 PM,301.894530918434,282,19.894530918434
29-7-2015 4:30 AM,301.851315591358,282,19.8513155913576
29-7-2015 10:30 AM,301.851315591358,282,19.8513155913576
29-7-2015 4:30 PM,301.851315591358,282,19.8513155913576
29-7-2015 10:30 PM,301.851315591358,282,19.8513155913576
30-7-2015 4:30 AM,301.753675372016,282,19.7536753720156
30-7-2015 10:30 AM,301.753675372016,282,19.7536753720156
30-7-2015 4:30 PM,301.753675372016,282,19.7536753720156
30-7-2015 10:30 PM,301.753675372016,282,19.7536753720156
31-7-2015 4:30 AM,301.809572227387,282,19.8095722273869
31-7-2015 10:30 AM,301.809572227387,282,19.8095722273869
31-7-2015 4:30 PM,301.809572227387,282,19.8095722273869
31-7-2015 10:30 PM,301.809572227387,282,19.8095722273869
1-7-2016 4:30 AM,302.01757193701,282,20.0175719370096
1-7-2016 10:30 AM,302.01757193701,282,20.0175719370096
1-7-2016 4:30 PM,302.01757193701,282,20.0175719370096
1-7-2016 10:30 PM,302.01757193701,282,20.0175719370096
2-7-2016 4:30 AM,301.856939245274,282,19.8569392452741
2-7-2016 10:30 AM,301.856939245274,282,19.8569392452741
2-7-2016 4:30 PM,301.856939245274,282,19.8569392452741
2-7-2016 10:30 PM,301.856939245274,282,19.8569392452741
3-7-2016 4:30 AM,301.721669610128,282,19.7216696101285
3-7-2016 10:30 AM,301.721669610128,282,19.7216696101285
3-7-2016 4:30 PM,301.721669610128,282,19.7216696101285
3-7-2016 10:30 PM,301.721669610128,282,19.7216696101285
4-7-2016 4:30 AM,301.845956135947,282,19.8459561359473
4-7-2016 10:30 AM,301.845956135947,282,19.8459561359473
4-7-2016 4:30 PM,301.845956135947,282,19.8459561359473
4-7-2016 10:30 PM,301.845956135947,282,19.8459561359473
5-7-2016 4:30 AM,301.809572227387,282,19.8095722273869
5-7-2016 10:30 AM,301.809572227387,282,19.8095722273869
5-7-2016 4:30 PM,301.809572227387,282,19.8095722273869
5-7-2016 10:30 PM,301.809572227387,282,19.8095722273869
6-7-2016 4:30 AM,301.935292973668,282,19.9352929736676
6-7-2016 10:30 AM,301.935292973668,282,19.9352929736676
6-7-2016 4:30 PM,301.935292973668,282,19.9352929736676
6-7-2016 10:30 PM,301.935292973668,282,19.9352929736676
