DATE,SST(K),SST(degC),CW(degC),DelT
4/24/2020,304.274773174571,31.274773174571,9,22.274773174571
4/25/2020,304.004127683941,31.004127683941,9,22.004127683941
4/26/2020,304.319880756343,31.319880756343,9,22.319880756343
4/27/2020,304.257857831407,31.257857831407,9,22.257857831407
4/28/2020,304.268570882078,31.268570882078,9,22.268570882078
4/29/2020,303.970296997612,30.970296997612,9,21.970296997612
4/30/2020,304.090395934079,31.090395934079,9,22.090395934079
5/1/2020,304.027809164371,31.027809164371,9,22.027809164371
5/2/2020,303.958456257397,30.958456257397,9,21.958456257397
5/3/2020,303.984956961688,30.984956961688,9,21.984956961688
5/4/2020,304.004127683941,31.004127683941,9,22.004127683941
5/5/2020,303.987212340776,30.987212340776,9,21.987212340776
5/6/2020,303.860911111815,30.860911111815,9,21.860911111815
5/7/2020,303.603797895716,30.603797895716,9,21.603797895716
5/8/2020,304.039649904586,31.039649904586,9,22.039649904586
5/9/2020,304.032319922548,31.032319922548,9,22.032319922548
5/10/2020,304.018787648017,31.018787648017,9,22.018787648017
5/11/2020,304.067278298421,31.067278298421,9,22.067278298421
5/12/2020,303.982137737827,30.982137737827,9,21.982137737827
5/13/2020,303.865985714765,30.865985714765,9,21.865985714765
5/14/2020,304.139450429256,31.139450429256,9,22.139450429256
5/15/2020,304.053182179118,31.053182179118,9,22.053182179118
5/16/2020,303.95676472308,30.95676472308,9,21.95676472308
5/17/2020,304.022170716649,31.022170716649,9,22.022170716649
5/18/2020,303.69683228312,30.69683228312,9,21.69683228312
5/19/2020,303.439155222249,30.439155222249,9,21.439155222249
5/20/2020,303.448176738604,30.448176738604,9,21.448176738604
5/21/2020,303.480879735388,30.480879735388,9,21.480879735388
5/22/2020,303.555307245312,30.555307245312,9,21.555307245312
5/23/2020,303.524295782843,30.524295782843,9,21.524295782843
5/24/2020,303.498922768097,30.498922768097,9,21.498922768097
5/25/2020,303.660746217703,30.660746217703,9,21.660746217703
5/26/2020,303.730099124677,30.730099124677,9,21.730099124677
5/27/2020,303.567711830299,30.567711830299,9,21.567711830299
5/28/2020,303.543466505096,30.543466505096,9,21.543466505096
5/29/2020,303.577297191425,30.577297191425,9,21.577297191425
5/30/2020,303.534444988742,30.534444988742,9,21.534444988742
5/31/2020,303.511327353084,30.511327353084,9,21.511327353084
6/1/2020,303.5575626244,30.5575626244,9,21.5575626244
6/2/2020,303.470730529489,30.470730529489,9,21.470730529489
6/3/2020,303.148211319821,30.148211319821,9,21.148211319821
6/4/2020,303.160615904808,30.160615904808,9,21.160615904808
6/5/2020,302.99822861043,29.99822861043,9,20.99822861043
6/6/2020,302.905758067798,29.905758067798,9,20.905758067798
6/7/2020,302.740551549559,29.740551549559,9,20.740551549559
6/8/2020,302.985824025443,29.985824025443,9,20.985824025443
6/9/2020,302.814979059482,29.814979059482,9,20.814979059482
6/10/2020,302.863469709887,29.863469709887,9,20.863469709887
6/11/2020,302.984132491126,29.984132491126,9,20.984132491126
6/12/2020,302.884331966456,29.884331966456,9,20.884331966456
6/13/2020,302.667815573952,29.667815573952,9,20.667815573952
6/14/2020,302.964397924101,29.964397924101,9,20.964397924101
6/15/2020,302.83809669514,29.83809669514,9,20.83809669514
6/16/2020,302.757466892723,29.757466892723,9,20.757466892723
6/17/2020,302.657666368053,29.657666368053,9,20.657666368053
6/18/2020,302.716306224356,29.716306224356,9,20.716306224356
6/19/2020,302.629474129446,29.629474129446,9,20.629474129446
6/20/2020,302.705593173686,29.705593173686,9,20.705593173686
6/21/2020,302.267485785727,29.267485785727,9,20.267485785727
6/22/2020,302.041384032096,29.041384032096,9,20.041384032096
6/23/2020,302.484002178232,29.484002178232,9,20.484002178232
6/24/2020,302.450171491903,29.450171491903,9,20.450171491903
6/25/2020,302.522343622738,29.522343622738,9,20.522343622738
6/26/2020,302.393787014688,29.393787014688,9,20.393787014688
6/27/2020,302.32330641817,29.32330641817,9,20.32330641817
6/28/2020,302.379690895385,29.379690895385,9,20.379690895385
6/29/2020,302.120886144969,29.120886144969,9,20.120886144969
6/30/2020,302.082544700463,29.082544700463,9,20.082544700463
7/1/2020,302.262411182778,29.262411182778,9,20.262411182778
7/2/2020,302.004170277134,29.004170277134,9,20.004170277134
7/3/2020,301.951168868553,28.951168868553,9,19.951168868553
7/4/2020,302.113556162931,29.113556162931,9,20.113556162931
7/5/2020,302.050405548451,29.050405548451,9,20.050405548451
